opentime,initial_value,value,leverage,SL,TP,close_time,close_cause
1615509899999.0,294.4758057499685,353.3709668999622,5,0.8,1.2,1615632299999.0,TP
1615628699999.0,289.93212809137725,347.9185537096527,5,0.8,1.2,1615635899999.0,TP
1615701599999.0,328.7981187432,263.03849499456004,5,0.8,1.2,1615790699999.0,SL
1615904999999.0,325.50421918963065,390.60506302755675,5,0.8,1.2,1616246999999.0,TP
1615911299999.0,309.2257531879572,247.38060255036578,5,0.8,1.2,1616319899999.0,SL
1616157899999.0,279.07036699374333,223.25629359499467,5,0.8,1.2,1616319899999.0,SL
1616144399999.0,293.7613732710274,235.00909861682194,5,0.8,1.2,1616445899999.0,SL
1616357699999.0,293.93267682333334,235.14614145866668,5,0.8,1.2,1616445899999.0,SL
1616435099999.0,279.23310365539845,223.38648292431878,5,0.8,1.2,1616447699999.0,SL
1616305499999.0,284.6404050411338,227.71232403290708,5,0.8,1.2,1616480999999.0,SL
1616480099999.0,299.93880687435234,239.9510454994819,5,0.8,1.2,1616615099999.0,SL
1616552999999.0,296.32220622097105,237.05776497677687,5,0.8,1.2,1616618699999.0,SL
1616721299999.0,305.3488031235685,366.41856374828217,5,0.8,1.2,1616795999999.0,TP
1616834699999.0,278.32114558166813,333.98537469800175,5,0.8,1.2,1617011099999.0,TP
1616979599999.0,238.61805672738734,286.3416680728648,5,0.8,1.2,1617011099999.0,TP
1616797799999.0,308.39557348113544,370.07468817736253,5,0.8,1.2,1617011999999.0,TP
1616810399999.0,292.97271085134383,351.5672530216126,5,0.8,1.2,1617012899999.0,TP
1616867099999.0,264.4023050911289,317.28276610935467,5,0.8,1.2,1617034499999.0,TP
1616912099999.0,251.17954581352157,301.4154549762259,5,0.8,1.2,1617036299999.0,TP
1617049799999.0,324.6985212911713,389.63822554940555,5,0.8,1.2,1617216299999.0,TP
1617226199999.0,327.9383631366146,393.5260357639375,5,0.8,1.2,1617372899999.0,TP
1617400799999.0,331.2105321239917,264.96842569919335,5,0.8,1.2,1617473699999.0,SL
1617527699999.0,327.89246501317353,393.4709580158082,5,0.8,1.2,1617633899999.0,TP
1617528599999.0,311.49456283786475,373.7934754054377,5,0.8,1.2,1617669899999.0,TP
1617743699999.0,334.2722687770712,267.41781502165696,5,0.8,1.2,1617786899999.0,SL
1618117199999.0,314.3740434937475,377.24885219249694,5,0.8,1.2,1618303499999.0,TP
1618086599999.0,330.92352918846245,397.10823502615494,5,0.8,1.2,1618304399999.0,TP
1618273799999.0,283.71660117771813,340.4599214132617,5,0.8,1.2,1618324199999.0,TP
1618140599999.0,298.65219757862513,358.3826370943502,5,0.8,1.2,1618325999999.0,TP
1618380899999.0,343.17318424267637,411.8078210912116,5,0.8,1.2,1618458299999.0,TP
1618623899999.0,312.79753774793295,250.23803019834637,5,0.8,1.2,1618666199999.0,SL
1618649099999.0,297.15453288515886,237.7236263081271,5,0.8,1.2,1618673399999.0,SL
1618621199999.0,329.26403198763455,263.4112255901077,5,0.8,1.2,1618674299999.0,SL
1618585199999.0,346.5973662750498,277.27789302003987,5,0.8,1.2,1618676099999.0,SL
1618718399999.0,333.716086943652,400.4593043323824,5,0.8,1.2,1618718399999.0,TP
1618751699999.0,320.1902402971564,384.22828835658765,5,0.8,1.2,1618763399999.0,TP
1618742699999.0,337.0459060591757,404.4550872710108,5,0.8,1.2,1618778699999.0,TP
1618807499999.0,343.60380832751923,274.8830466620154,5,0.8,1.2,1618841699999.0,SL
1618972199999.0,340.16158537569413,408.1939024508329,5,0.8,1.2,1619016299999.0,TP
1619030699999.0,327.39498094897516,261.91598475918016,5,0.8,1.2,1619050499999.0,SL
1618988399999.0,323.1501044910557,387.7801253892668,5,0.8,1.2,1619071199999.0,TP
1619153999999.0,343.5002664980378,274.80021319843024,5,0.8,1.2,1619164799999.0,SL
1619170199999.0,340.05908082826045,408.0708969939125,5,0.8,1.2,1619177399999.0,TP
1619219699999.0,343.4521903367649,274.76175226941194,5,0.8,1.2,1619259299999.0,SL
1619312399999.0,340.01148629397113,408.01378355276535,5,0.8,1.2,1619352899999.0,TP
1619346599999.0,323.00751186440965,258.40600949152775,5,0.8,1.2,1619384399999.0,SL
1619395199999.0,340.16823165035476,408.2018779804257,5,0.8,1.2,1619396099999.0,TP
1619399699999.0,343.56243026576203,412.27491631891445,5,0.8,1.2,1619436599999.0,TP
1619400599999.0,326.3808731281713,391.65704775380556,5,0.8,1.2,1619482499999.0,TP
1619456399999.0,330.66818872981395,396.80182647577675,5,0.8,1.2,1619504099999.0,TP
1619575199999.0,353.5465317341728,282.83722538733826,5,0.8,1.2,1619590499999.0,SL
1619576999999.0,335.8656696821468,403.03880361857614,5,0.8,1.2,1619699399999.0,TP
1619622899999.0,316.54432533592853,379.85319040311424,5,0.8,1.2,1619835299999.0,TP
1619620199999.0,333.2080604384557,399.8496725261468,5,0.8,1.2,1619846999999.0,TP
1619797499999.0,320.8618534187714,385.0342241025256,5,0.8,1.2,1619889299999.0,TP
1619856899999.0,343.79289824713237,412.5514778965588,5,0.8,1.2,1620003599999.0,TP
1619907299999.0,345.8476762686786,415.0172115224143,5,0.8,1.2,1620012599999.0,TP
1620180899999.0,369.92199276253643,295.93759421002915,5,0.8,1.2,1620197099999.0,SL
1620197999999.0,366.21611423904136,439.45933708684964,5,0.8,1.2,1620201599999.0,TP
1620251099999.0,351.3730089933863,421.6476107920635,5,0.8,1.2,1620315899999.0,TP
1620245699999.0,369.87021862691853,295.89617490153483,5,0.8,1.2,1620360899999.0,SL
1620331199999.0,354.8790088771223,425.85481065254675,5,0.8,1.2,1620404099999.0,TP
1620332999999.0,337.1315096431774,404.5578115718129,5,0.8,1.2,1620481499999.0,TP
1620537299999.0,376.5757396142456,301.2605916913965,5,0.8,1.2,1620565199999.0,SL
1620719099999.0,372.8032038547901,447.36384462574813,5,0.8,1.2,1620729899999.0,TP
1620747899999.0,376.5230342228532,451.8276410674238,5,0.8,1.2,1620777599999.0,TP
1620764999999.0,357.6931172813683,429.2317407376419,5,0.8,1.2,1620787499999.0,TP
1620857699999.0,383.8490429825623,307.07923438604985,5,0.8,1.2,1620857699999.0,SL
1620864899999.0,380.003643269963,304.0029146159704,5,0.8,1.2,1620864899999.0,SL
1620890999999.0,376.19676677168445,300.9574134173476,5,0.8,1.2,1620896399999.0,SL
1620999899999.0,372.42802756216577,446.9136330745989,5,0.8,1.2,1621005299999.0,TP
1621281599999.0,376.14411442118103,300.91529153694484,5,0.8,1.2,1621291499999.0,SL
1621458899999.0,372.37590268290967,446.8510832194916,5,0.8,1.2,1621462499999.0,TP
1621830599999.0,376.09146943987975,451.3097633278557,5,0.8,1.2,1621840499999.0,TP
1621890899999.0,379.84411012195085,455.812932146341,5,0.8,1.2,1621902599999.0,TP
1621945799999.0,383.6341946527477,460.3610335832972,5,0.8,1.2,1621949399999.0,TP
1622308499999.0,387.4620966469928,309.96967731759423,5,0.8,1.2,1622311199999.0,SL
1622415599999.0,383.58050136278325,306.86440109022664,5,0.8,1.2,1622425499999.0,SL
1622429999999.0,379.7377919001309,455.6853502801571,5,0.8,1.2,1622445299999.0,TP
1622474099999.0,383.5268155877104,460.23217870525247,5,0.8,1.2,1622476799999.0,TP
1622480399999.0,387.35364615364455,464.8243753843734,5,0.8,1.2,1622506499999.0,TP
1622591099999.0,391.2186608349656,469.4623930019587,5,0.8,1.2,1622640599999.0,TP
1622614499999.0,371.653815606609,445.9845787279308,5,0.8,1.2,1622646899999.0,TP
1622779199999.0,398.83060240489965,319.06448192391974,5,0.8,1.2,1622785499999.0,SL
1622863799999.0,394.83511743000736,315.8680939440059,5,0.8,1.2,1622887199999.0,SL
1622913299999.0,390.87965922359353,469.0555910683122,5,0.8,1.2,1622970899999.0,TP
1623027599999.0,394.77985646332655,315.82388517066124,5,0.8,1.2,1623099599999.0,SL
1623082499999.0,356.28131968035746,285.02505574428596,5,0.8,1.2,1623099599999.0,SL
1623044699999.0,375.0369158415956,300.0295326732765,5,0.8,1.2,1623100499999.0,SL
1623144599999.0,383.49860577781806,306.79888462225443,5,0.8,1.2,1623161699999.0,SL
1623508199999.0,379.65671674513584,303.7253733961087,5,0.8,1.2,1623562199999.0,SL
1623511799999.0,360.6700843407116,288.5360674725693,5,0.8,1.2,1623563999999.0,SL
1623594599999.0,372.24012285185785,446.6881474222294,5,0.8,1.2,1623608999999.0,TP
1623843899999.0,375.9543347976737,300.763467838139,5,0.8,1.2,1623885299999.0,SL
1624045499999.0,372.1880242716706,446.6256291260047,5,0.8,1.2,1624061699999.0,TP
1624163399999.0,375.9017163778533,300.72137310228266,5,0.8,1.2,1624184999999.0,SL
1624218299999.0,372.13593298318,446.563119579816,5,0.8,1.2,1624220999999.0,TP
1624283099999.0,375.84910532248614,300.6792842579889,5,0.8,1.2,1624312799999.0,SL
1624301999999.0,357.05289156530864,285.64231325224694,5,0.8,1.2,1624364099999.0,SL
1624378499999.0,368.5068931176642,442.20827174119705,5,0.8,1.2,1624379399999.0,TP
1624431599999.0,372.1838548971923,297.74708391775386,5,0.8,1.2,1624477499999.0,SL
1624469399999.0,353.5709403137837,282.856752251027,5,0.8,1.2,1624501799999.0,SL
1624474799999.0,335.88885758869134,403.0666291064296,5,0.8,1.2,1624554899999.0,TP
1624627799999.0,368.2647423797887,294.61179390383097,5,0.8,1.2,1624691699999.0,SL
1624687199999.0,349.84782261337546,279.8782580907004,5,0.8,1.2,1624695299999.0,SL
1624717799999.0,361.07069070368715,433.28482884442457,5,0.8,1.2,1624731299999.0,TP
1624818599999.0,312.6520292410218,375.18243508922615,5,0.8,1.2,1624832099999.0,TP
1624816799999.0,346.43613461821155,415.7233615418539,5,0.8,1.2,1624832999999.0,TP
1624769999999.0,364.6734540555285,437.6081448666342,5,0.8,1.2,1624834799999.0,TP
1624817699999.0,329.11086352595476,394.9330362311457,5,0.8,1.2,1624835699999.0,TP
1624989599999.0,378.172415675344,302.5379325402752,5,0.8,1.2,1625023799999.0,SL
1625069699999.0,356.4172911566057,427.7007493879268,5,0.8,1.2,1625078699999.0,TP
1625014799999.0,359.2600131674201,431.1120158009041,5,0.8,1.2,1625084099999.0,TP
1625106599999.0,381.5249125576535,305.21993004612284,5,0.8,1.2,1625126399999.0,SL
1625148899999.0,377.70279598365096,302.1622367869208,5,0.8,1.2,1625207399999.0,SL
1625241599999.0,373.91896937348673,448.70276324818406,5,0.8,1.2,1625299199999.0,TP
1625369399999.0,377.6499328498954,453.17991941987447,5,0.8,1.2,1625381099999.0,TP
1625385599999.0,381.41812387987164,305.1344991038973,5,0.8,1.2,1625484599999.0,SL
1625405399999.0,362.34340350463924,289.8747228037114,5,0.8,1.2,1625507099999.0,SL
1625487299999.0,359.4762835055761,431.3715402066913,5,0.8,1.2,1625509799999.0,TP
1625540399999.0,342.4482309551564,410.9378771461877,5,0.8,1.2,1625545799999.0,TP
1625512499999.0,360.47561653823345,432.57073984588015,5,0.8,1.2,1625546699999.0,TP
1625493599999.0,341.4988745674622,409.7986494809547,5,0.8,1.2,1625552099999.0,TP
1625598899999.0,387.97522517607547,465.57027021129056,5,0.8,1.2,1625644799999.0,TP
1625645699999.0,391.8464419728823,313.4771535783059,5,0.8,1.2,1625705099999.0,SL
1625670899999.0,372.2502014098185,297.8001611278548,5,0.8,1.2,1625714099999.0,SL
1625729399999.0,384.1917217994744,307.35337743957956,5,0.8,1.2,1625742899999.0,SL
1625745599999.0,362.09032465793524,289.6722597263482,5,0.8,1.2,1625791499999.0,SL
1625736599999.0,364.9782937922827,291.98263503382617,5,0.8,1.2,1625793299999.0,SL
1625943599999.0,319.84145886335614,383.80975063602733,5,0.8,1.2,1626039899999.0,TP
1625853599999.0,336.6787638431522,269.34301107452177,5,0.8,1.2,1626106499999.0,SL
1625802299999.0,373.059115710853,298.4472925686824,5,0.8,1.2,1626108299999.0,SL
1626008399999.0,288.6508396684447,230.92067173475576,5,0.8,1.2,1626108299999.0,SL
1626022799999.0,274.21541117662576,219.37232894130062,5,0.8,1.2,1626110999999.0,SL
1625813999999.0,354.4024293341532,283.5219434673226,5,0.8,1.2,1626111899999.0,SL
1625986799999.0,303.84618750559974,243.0769500044798,5,0.8,1.2,1626154199999.0,SL
1626115499999.0,344.755794234829,275.80463538786324,5,0.8,1.2,1626204599999.0,SL
1626324299999.0,353.45344741890847,282.7627579351268,5,0.8,1.2,1626353099999.0,SL
1626358499999.0,349.91255078266585,279.93004062613267,5,0.8,1.2,1626520499999.0,SL
1626549299999.0,346.4071268489251,415.6885522187101,5,0.8,1.2,1626569999999.0,TP
1626596999999.0,349.86357716062366,279.8908617284989,5,0.8,1.2,1626623999999.0,SL
1626771599999.0,346.3586438446285,415.6303726135542,5,0.8,1.2,1626794999999.0,TP
1626774299999.0,329.03724806595864,394.84469767915033,5,0.8,1.2,1626841799999.0,TP
1626964199999.0,353.0977440541123,423.71729286493473,5,0.8,1.2,1627004699999.0,TP
1627073099999.0,338.7863394675366,406.54360736104394,5,0.8,1.2,1627083899999.0,TP
1627010999999.0,356.62095334428426,427.9451440131411,5,0.8,1.2,1627100099999.0,TP
1627089299999.0,342.1667495627437,410.60009947529244,5,0.8,1.2,1627145999999.0,TP
1627124399999.0,346.44796816632777,415.7375617995933,5,0.8,1.2,1627261199999.0,TP
1627286399999.0,351.9054844099385,422.28658129192615,5,0.8,1.2,1627327799999.0,TP
1627325099999.0,334.3066911345975,267.445352907678,5,0.8,1.2,1627330499999.0,SL
1627280099999.0,370.4307249654612,296.344579972369,5,0.8,1.2,1627331399999.0,SL
1627334099999.0,366.8819784544132,293.5055827635305,5,0.8,1.2,1627350299999.0,SL
1627486199999.0,345.0425949889961,414.0511139867953,5,0.8,1.2,1627601399999.0,TP
1627565399999.0,311.39438620276843,373.6732634433221,5,0.8,1.2,1627601399999.0,TP
1627475399999.0,363.2065547942568,435.8478657531082,5,0.8,1.2,1627610399999.0,TP
1627499699999.0,327.7870148135964,393.34441777631565,5,0.8,1.2,1627611299999.0,TP
1627646399999.0,376.65121683013547,451.9814601961626,5,0.8,1.2,1627678799999.0,TP
1627675199999.0,357.8148894764604,429.3778673717525,5,0.8,1.2,1627682399999.0,TP
1627712999999.0,383.97971963886266,460.77566356663516,5,0.8,1.2,1627767899999.0,TP
1627756199999.0,346.5344013977984,415.84128167735804,5,0.8,1.2,1627767899999.0,TP
1627732799999.0,364.77689385972315,437.73227263166774,5,0.8,1.2,1627779599999.0,TP
1627805699999.0,394.9085333854988,473.89024006259854,5,0.8,1.2,1627848899999.0,TP
1627867799999.0,398.84893073161925,478.6187168779431,5,0.8,1.2,1627888499999.0,TP
1627981199999.0,402.8286453624594,483.39437443495126,5,0.8,1.2,1628081999999.0,TP
1628013599999.0,382.68318480788275,459.2198217694593,5,0.8,1.2,1628084699999.0,TP
1628243999999.0,390.1290516188801,468.1548619426561,5,0.8,1.2,1628266499999.0,TP
1628189999999.0,410.66648240389907,492.79977888467886,5,0.8,1.2,1628273699999.0,TP
1628338499999.0,418.65682024237833,334.9254561939027,5,0.8,1.2,1628442899999.0,SL
1628379899999.0,377.82982583102756,302.26386066482206,5,0.8,1.2,1628442899999.0,SL
1628344799999.0,397.719792662057,318.17583412964564,5,0.8,1.2,1628469899999.0,SL
1628451899999.0,390.7876501909855,468.9451802291826,5,0.8,1.2,1628505899999.0,TP
1628714699999.0,370.5519655125531,296.4415724100425,5,0.8,1.2,1628747099999.0,SL
1628634599999.0,390.05880642170246,312.047045137362,5,0.8,1.2,1628772299999.0,SL
1628604899999.0,410.5925393127322,328.47403145018575,5,0.8,1.2,1628779499999.0,SL
1628837999999.0,398.8594245406598,478.63130944879174,5,0.8,1.2,1628897399999.0,TP
1628875799999.0,378.91246471938143,303.12997177550517,5,0.8,1.2,1629047699999.0,SL
1629041399999.0,383.8898315181102,460.6677978217322,5,0.8,1.2,1629060299999.0,TP
1629078299999.0,402.8737515460555,322.2990012368444,5,0.8,1.2,1629143999999.0,SL
1629090899999.0,382.72603523123723,306.1808281849898,5,0.8,1.2,1629228599999.0,SL
1629131399999.0,363.58590620932307,290.8687249674585,5,0.8,1.2,1629229499999.0,SL
1629248399999.0,391.3612092737156,469.63345112845866,5,0.8,1.2,1629302399999.0,TP
1629249299999.0,371.7892351979371,446.1470822375245,5,0.8,1.2,1629418499999.0,TP
1629268199999.0,353.1960555456883,423.83526665482594,5,0.8,1.2,1629420299999.0,TP
1629535499999.0,382.37108391719767,305.8968671337581,5,0.8,1.2,1629656099999.0,SL
1629694799999.0,360.37442261093014,288.2995380887441,5,0.8,1.2,1629820799999.0,SL
1629506699999.0,402.50011465088863,322.00009172071094,5,0.8,1.2,1629881099999.0,SL
1629566099999.0,363.2487060104986,290.5989648083989,5,0.8,1.2,1629882899999.0,SL
1630022399999.0,368.01474367686404,441.61769241223686,5,0.8,1.2,1630077299999.0,TP
1629955799999.0,387.38801848110404,464.86562217732484,5,0.8,1.2,1630109699999.0,TP
1630199699999.0,394.9254272419163,315.94034179353304,5,0.8,1.2,1630295999999.0,SL
1630240199999.0,375.17520662554807,450.2102479506577,5,0.8,1.2,1630349099999.0,TP
1630259999999.0,356.4126945422044,427.6952334506453,5,0.8,1.2,1630350899999.0,TP
1630417499999.0,398.2688483896586,477.9226180675903,5,0.8,1.2,1630487699999.0,TP
1630479599999.0,378.3514232816917,454.02170793803003,5,0.8,1.2,1630514699999.0,TP
1630667699999.0,406.0179654603953,324.8143723683163,5,0.8,1.2,1631004299999.0,SL
1630918799999.0,385.71300700772093,308.5704056061768,5,0.8,1.2,1631007899999.0,SL
1631021399999.0,398.08640457820974,318.4691236625678,5,0.8,1.2,1631026799999.0,SL
1631111399999.0,394.0983749771452,472.91804997257424,5,0.8,1.2,1631127599999.0,TP
1631300399999.0,398.0306885626672,318.42455085013376,5,0.8,1.2,1631310299999.0,SL
1631378699999.0,394.0432171246464,472.85186054957563,5,0.8,1.2,1631438099999.0,TP
1631527199999.0,397.9749803451161,477.56997641413926,5,0.8,1.2,1631540699999.0,TP
1631592899999.0,401.94597469899963,482.3351696387995,5,0.8,1.2,1631660399999.0,TP
1631600999999.0,381.84465650430263,458.2135878051632,5,0.8,1.2,1631718899999.0,TP
1631676599999.0,367.51364473922416,441.016373687069,5,0.8,1.2,1631727899999.0,TP
1631704499999.0,349.13428736581557,418.96114483897867,5,0.8,1.2,1631736899999.0,TP
1631675699999.0,386.8605403627661,464.2326484353193,5,0.8,1.2,1631750399999.0,TP
1631890799999.0,420.77744515543003,336.621956124344,5,0.8,1.2,1632052799999.0,SL
1632073499999.0,416.56209670986294,333.2496773678904,5,0.8,1.2,1632105899999.0,SL
1632147299999.0,412.3889776250235,329.9111821000188,5,0.8,1.2,1632179699999.0,SL
1632246299999.0,408.25766484717604,326.60613187774084,5,0.8,1.2,1632257099999.0,SL
1632261599999.0,404.167739560737,323.33419164858964,5,0.8,1.2,1632265199999.0,SL
1632458699999.0,400.1187871458176,320.0950297166541,5,0.8,1.2,1632474899999.0,SL
1632463199999.0,380.1088466006552,304.08707728052417,5,0.8,1.2,1632481199999.0,SL
1632541499999.0,392.3024667109454,313.8419733687563,5,0.8,1.2,1632641399999.0,SL
1632617099999.0,372.683420350731,298.14673628058483,5,0.8,1.2,1632642299999.0,SL
1632710699999.0,384.6388380943616,307.7110704754893,5,0.8,1.2,1632761999999.0,SL
1632757499999.0,365.40304980126257,292.32243984101007,5,0.8,1.2,1632788099999.0,SL
1632767399999.0,362.5117196937711,290.0093757550169,5,0.8,1.2,1632814199999.0,SL
1632872699999.0,373.493276053531,448.1919312642372,5,0.8,1.2,1632918599999.0,TP
1632947399999.0,358.35522016397385,430.02626419676864,5,0.8,1.2,1632962699999.0,TP
1632944699999.0,377.2199919619932,452.6639903543918,5,0.8,1.2,1632963599999.0,TP
1633410899999.0,365.3277377615425,438.393285313851,5,0.8,1.2,1633464899999.0,TP
1633237199999.0,384.55956142858605,461.4714737143032,5,0.8,1.2,1633526099999.0,TP
1633515299999.0,350.5206393027015,420.6247671632418,5,0.8,1.2,1633526099999.0,TP
1633491899999.0,368.9729779289271,295.17838234314166,5,0.8,1.2,1633900499999.0,SL
1633725899999.0,358.2289676810777,286.58317414486214,5,0.8,1.2,1633900499999.0,SL
1633762799999.0,340.313937007347,272.25114960587763,5,0.8,1.2,1633909499999.0,SL
1633676399999.0,377.0870932126419,301.6696745701135,5,0.8,1.2,1633911299999.0,SL
1633841999999.0,323.29483701760955,387.95380442113145,5,0.8,1.2,1634210099999.0,TP
1634380199999.0,365.074730422875,292.0597843383,5,0.8,1.2,1634485499999.0,SL
1634353199999.0,384.29323511076433,307.43458808861146,5,0.8,1.2,1634502599999.0,SL
1634467499999.0,346.817343154427,416.1808117853124,5,0.8,1.2,1634737499999.0,TP
1634665499999.0,341.46605050853566,409.7592606102428,5,0.8,1.2,1634737499999.0,TP
1634652899999.0,359.44173150089546,431.33007780107454,5,0.8,1.2,1634739299999.0,TP
1634757299999.0,387.2402681309333,464.68832175712,5,0.8,1.2,1634809499999.0,TP
1634791499999.0,367.8743823217053,441.44925878604636,5,0.8,1.2,1634815799999.0,TP
1634874299999.0,394.77480211314975,315.8198416905198,5,0.8,1.2,1634916599999.0,SL
1635095699999.0,371.2750425388198,445.5300510465837,5,0.8,1.2,1635177599999.0,TP
1635052499999.0,390.8199481455802,468.98393777469624,5,0.8,1.2,1635280199999.0,TP
1635137999999.0,352.7075776614534,282.16606212916275,5,0.8,1.2,1635322499999.0,SL
1635372899999.0,394.8907074496168,473.86884893954016,5,0.8,1.2,1635412499999.0,TP
1635466499999.0,398.83092692854905,478.5971123142588,5,0.8,1.2,1635524099999.0,TP
1635517799999.0,378.8853922728523,303.10831381828183,5,0.8,1.2,1635682499999.0,SL
1635519599999.0,359.9373338052869,287.94986704422956,5,0.8,1.2,1635740099999.0,SL
1635632999999.0,365.86193738627435,439.0343248635292,5,0.8,1.2,1635848999999.0,TP
1635858899999.0,399.05950625883156,478.87140751059786,5,0.8,1.2,1635901199999.0,TP
1635901199999.0,379.1025403508274,303.2820322806619,5,0.8,1.2,1636042499999.0,SL
1635991199999.0,384.0824039693373,307.2659231754699,5,0.8,1.2,1636196399999.0,SL
1636208099999.0,395.39573524008273,474.47488228809925,5,0.8,1.2,1636246799999.0,TP
1636228799999.0,356.83713857474464,428.20456628969356,5,0.8,1.2,1636319699999.0,TP
1636225199999.0,375.62199452072616,450.74639342487137,5,0.8,1.2,1636331399999.0,TP
1636240499999.0,338.99171327462165,406.790055929546,5,0.8,1.2,1636332299999.0,TP
1636389899999.0,389.52623359051523,311.62098687241223,5,0.8,1.2,1636577999999.0,SL
1636466399999.0,351.5400248559544,281.23201988476353,5,0.8,1.2,1636577999999.0,SL
1636364699999.0,410.031930431389,328.02554434511126,5,0.8,1.2,1636579799999.0,SL
1636580699999.0,379.99422698251146,455.99307237901377,5,0.8,1.2,1636649099999.0,TP
1636401599999.0,370.0460266486536,296.0368213189229,5,0.8,1.2,1636735499999.0,SL
1636921799999.0,379.39156175001494,455.26987410001794,5,0.8,1.2,1636941599999.0,TP
1636721999999.0,383.78580937934294,307.02864750347436,5,0.8,1.2,1637025299999.0,SL
1637024399999.0,364.0144424441912,291.211553955353,5,0.8,1.2,1637025299999.0,SL
1636996499999.0,383.17713075315663,306.54170460252533,5,0.8,1.2,1637026199999.0,SL
1637051399999.0,391.04012766156427,312.83210212925144,5,0.8,1.2,1637057699999.0,SL
1637056799999.0,371.4842108772094,445.7810530526513,5,0.8,1.2,1637072099999.0,TP
1637128799999.0,390.8293571187835,468.9952285425402,5,0.8,1.2,1637204399999.0,TP
1637184599999.0,371.28398096927316,297.02718477541856,5,0.8,1.2,1637249399999.0,SL
1637255699999.0,391.0095295227646,469.2114354273175,5,0.8,1.2,1637311499999.0,TP
1637483399999.0,375.1615223676995,300.1292178941596,5,0.8,1.2,1637544599999.0,SL
1637392499999.0,394.91102260834276,315.92881808667426,5,0.8,1.2,1637552699999.0,SL
1637548199999.0,371.4031542366199,297.12252338929596,5,0.8,1.2,1637616599999.0,SL
1637630999999.0,383.47571905363026,460.1708628643563,5,0.8,1.2,1637663399999.0,TP
1637651699999.0,328.77211212780304,394.52653455336366,5,0.8,1.2,1637679599999.0,TP
1637641799999.0,346.07955044558685,415.2954605347042,5,0.8,1.2,1637684999999.0,TP
1637639099999.0,364.2980983437582,437.15771801250986,5,0.8,1.2,1637701199999.0,TP
1637834399999.0,397.67067609277865,477.20481131133437,5,0.8,1.2,1637845199999.0,TP
1637864999999.0,401.6386340988324,321.310907279066,5,0.8,1.2,1637913599999.0,SL
1638020699999.0,397.61501826243034,318.0920146099443,5,0.8,1.2,1638125099999.0,SL
1638202499999.0,393.6317110094773,472.35805321137275,5,0.8,1.2,1638234899999.0,TP
1638218699999.0,373.94618914189334,448.735426970272,5,0.8,1.2,1638272699999.0,TP
1638445499999.0,401.29060329718766,321.03248263775015,5,0.8,1.2,1638550799999.0,SL
1638640799999.0,397.27047403335644,476.7245688400277,5,0.8,1.2,1638675899999.0,TP
1638694799999.0,401.23443882326126,320.98755105860903,5,0.8,1.2,1638775799999.0,SL
1639044899999.0,397.21487221512984,317.7718977721039,5,0.8,1.2,1639074599999.0,SL
1639159199999.0,393.2355736252787,471.8826883503344,5,0.8,1.2,1639332899999.0,TP
1639351799999.0,378.47704935087194,302.78163948069755,5,0.8,1.2,1639359899999.0,SL
1639187099999.0,373.5698625882785,298.8558900706228,5,0.8,1.2,1639409399999.0,SL
1639448999999.0,389.6252722151053,467.5503266581264,5,0.8,1.2,1639595699999.0,TP
1639705499999.0,393.5129531812677,314.8103625450142,5,0.8,1.2,1639737899999.0,SL
1639744199999.0,389.5707404162977,467.48488849955726,5,0.8,1.2,1639825199999.0,TP
1639892699999.0,373.7810488221903,299.0248390577523,5,0.8,1.2,1639979999999.0,SL
1639858499999.0,393.45787726417154,314.76630181133726,5,0.8,1.2,1639991699999.0,SL
1639929599999.0,337.3302947594773,269.86423580758185,5,0.8,1.2,1639994399999.0,SL
1639904399999.0,355.08825857059264,284.0706068564741,5,0.8,1.2,1640010599999.0,SL
1639993499999.0,351.14382585060156,421.37259102072187,5,0.8,1.2,1640033999999.0,TP
1640030399999.0,361.2743259045891,433.5291910855069,5,0.8,1.2,1640090699999.0,TP
1640306699999.0,385.943536953591,308.7548295628728,5,0.8,1.2,1640661299999.0,SL
1640635199999.0,330.8878906843156,264.7103125474525,5,0.8,1.2,1640665799999.0,SL
1640407499999.0,366.6425006705419,293.3140005364335,5,0.8,1.2,1640702699999.0,SL
1640598299999.0,348.3067092120081,278.6453673696065,5,0.8,1.2,1640708099999.0,SL
1640670299999.0,326.51566991682404,261.21253593345926,5,0.8,1.2,1640780099999.0,SL
1640665799999.0,329.77484120104094,263.81987296083275,5,0.8,1.2,1640784599999.0,SL
1640821499999.0,329.4283438252844,395.3140125903413,5,0.8,1.2,1640939399999.0,TP
1640891699999.0,312.9536323505819,250.36290588046555,5,0.8,1.2,1640978999999.0,SL
1640820599999.0,346.77032792480384,416.1243935097646,5,0.8,1.2,1641308399999.0,TP
1641076199999.0,313.723811271092,376.46857352531043,5,0.8,1.2,1641308399999.0,TP
1640817899999.0,365.0252401865323,292.02019214922586,5,0.8,1.2,1641413699999.0,SL
1640951999999.0,317.0645686861205,253.6516549488964,5,0.8,1.2,1641416399999.0,SL
1641428099999.0,364.9343415279432,291.9474732223546,5,0.8,1.2,1641458699999.0,SL
1641594599999.0,361.2784292945163,289.02274343561305,5,0.8,1.2,1641664799999.0,SL
1641662099999.0,343.2108950454975,274.56871603639803,5,0.8,1.2,1641824999999.0,SL
1641686399999.0,340.4951651286185,408.5941981543422,5,0.8,1.2,1641917699999.0,TP
1641870899999.0,320.3296855065157,384.39562260781884,5,0.8,1.2,1641919499999.0,TP
